sent5,sent5_10,sent10,num_per,num_loc,num_org,VERB,ADJ,NOUN,ADV,racista,argumentativo,pressuposicao,possibilidade_necessidade,opiniao_valoracao,erros_ort,char_len,positivos,negativos,ÓDIO,AGRESSIVIDADE,AFEIÇÃO,GENTILEZA
7,10,30,0.023965141612200435,0.03122730573710966,0.00944081336238199,0.10530137981118373,0.0682643427741467,0.16412490922294845,0.0457516339869281,5,0.08206245461147423,0.01597676107480029,0.005083514887436456,0.023238925199709513,0.28540305010893247,6570,0.026143790849673203,0.026870007262164125,0.0,0.002178649237472767,0.0014524328249818446,0.0
27,68,52,0.03208556149732621,0.033231474407944994,0.012605042016806723,0.10160427807486631,0.0374331550802139,0.16959511077158135,0.026737967914438502,14,0.10504201680672269,0.007257448433919022,0.0007639419404125286,0.013368983957219251,0.23567608861726508,10920,0.019862490450725745,0.02024446142093201,0.001145912910618793,0.0003819709702062643,0.004201680672268907,0.0
7,20,19,0.0152046783625731,0.01871345029239766,0.011695906432748537,0.09707602339181287,0.0456140350877193,0.18947368421052632,0.03391812865497076,7,0.10526315789473684,0.00935672514619883,0.0023391812865497076,0.017543859649122806,0.2304093567251462,3648,0.022222222222222223,0.03625730994152047,0.0011695906432748538,0.0035087719298245615,0.005847953216374269,0.0
35,34,20,0.015525758645024701,0.013408609738884969,0.009174311926605505,0.136908962597036,0.04163726182074806,0.15808045165843332,0.04728299223712068,6,0.13267466478475654,0.017642907551164433,0.0007057163020465773,0.022582921665490474,0.2335920959774171,6067,0.021877205363443897,0.022582921665490474,0.002117148906139732,0.0,0.0014114326040931546,0.0007057163020465773
12,29,36,0.01845748187211602,0.03098220171390903,0.003955174686882004,0.1001977587343441,0.037574159525379035,0.1951219512195122,0.028345418589321027,4,0.0942649967040211,0.007910349373764008,0.0006591957811470006,0.014502307185234015,0.2109426499670402,6503,0.023731048121292023,0.026367831245880026,0.0,0.0026367831245880024,0.0026367831245880024,0.0006591957811470006
3,9,16,0.03543913713405239,0.046224961479198766,0.004622496147919877,0.07704160246533127,0.04468412942989214,0.1864406779661017,0.03389830508474576,1,0.08936825885978428,0.01694915254237288,0.0,0.01386748844375963,0.2465331278890601,3104,0.015408320493066256,0.026194144838212634,0.0015408320493066256,0.0,0.0,0.0
24,32,45,0.019095477386934675,0.002512562814070352,0.005025125628140704,0.10703517587939698,0.04874371859296482,0.19447236180904523,0.04271356783919598,6,0.10854271356783919,0.010552763819095477,0.0020100502512562816,0.03165829145728643,0.3,7878,0.026633165829145728,0.012060301507537688,0.0020100502512562816,0.0010050251256281408,0.0005025125628140704,0.0005025125628140704
13,11,22,0.01406926406926407,0.003246753246753247,0.008658008658008658,0.11363636363636363,0.05194805194805195,0.24567099567099568,0.04004329004329004,1,0.10714285714285714,0.01406926406926407,0.0,0.007575757575757576,0.237012987012987,4261,0.02813852813852814,0.025974025974025976,0.0,0.0,0.004329004329004329,0.0
10,9,18,0.020491803278688523,0.04371584699453552,0.01639344262295082,0.07240437158469945,0.04918032786885246,0.1871584699453552,0.04644808743169399,7,0.09289617486338798,0.009562841530054645,0.001366120218579235,0.028688524590163935,0.29508196721311475,3335,0.02459016393442623,0.0273224043715847,0.0,0.001366120218579235,0.0,0.0
3,4,23,0.06373429084380611,0.017953321364452424,0.003590664272890485,0.06552962298025135,0.05565529622980251,0.18581687612208259,0.017953321364452424,3,0.0763016157989228,0.0026929982046678637,0.0008976660682226212,0.010771992818671455,0.2719928186714542,4747,0.02423698384201077,0.027827648114901255,0.0,0.0,0.0017953321364452424,0.0008976660682226212
6,13,19,0.0034802784222737818,0.01740139211136891,0.01740139211136891,0.0765661252900232,0.016241299303944315,0.22041763341067286,0.02320185614849188,3,0.08236658932714618,0.00580046403712297,0.0,0.004640371229698376,0.23317865429234338,3715,0.008120649651972157,0.018561484918793503,0.001160092807424594,0.0,0.0,0.0
12,22,38,0.03201829616923957,0.016580903373356205,0.008004574042309892,0.10577472841623785,0.033733562035448826,0.18467695826186392,0.03316180674671241,0,0.10348770726129217,0.011435105774728416,0.002287021154945683,0.009148084619782733,0.2532875929102344,7980,0.025157232704402517,0.011435105774728416,0.0,0.0005717552887364208,0.0017152658662092624,0.0
12,10,18,0.032214765100671144,0.025503355704697986,0.01476510067114094,0.12348993288590604,0.04429530201342282,0.16241610738255033,0.0174496644295302,6,0.10335570469798658,0.005369127516778523,0.0,0.0026845637583892616,0.3288590604026846,3172,0.012080536912751677,0.0174496644295302,0.0,0.0,0.0026845637583892616,0.0
15,8,12,0.013071895424836602,0.016339869281045753,0.008169934640522876,0.11437908496732026,0.029411764705882353,0.2042483660130719,0.013071895424836602,4,0.09313725490196079,0.013071895424836602,0.0032679738562091504,0.004901960784313725,0.23529411764705882,2559,0.03594771241830065,0.017973856209150325,0.0,0.0,0.0032679738562091504,0.0
21,44,27,0.011111111111111112,0.02091503267973856,0.006535947712418301,0.09803921568627451,0.06405228758169934,0.16470588235294117,0.05032679738562092,12,0.12222222222222222,0.01241830065359477,0.0032679738562091504,0.030065359477124184,0.24836601307189543,6455,0.027450980392156862,0.020261437908496733,0.00130718954248366,0.00130718954248366,0.00065359477124183,0.00065359477124183
6,8,21,0.049878345498783457,0.023114355231143552,0.027980535279805353,0.11192214111922141,0.023114355231143552,0.17883211678832117,0.023114355231143552,0,0.09975669099756691,0.01338199513381995,0.0,0.0072992700729927005,0.24452554744525548,3605,0.023114355231143552,0.0170316301703163,0.0012165450121654502,0.0,0.0,0.0
39,56,29,0.015732546705998034,0.010816125860373648,0.006391347099311701,0.08898721730580138,0.0688298918387414,0.21042281219272368,0.032448377581120944,10,0.12586037364798427,0.01032448377581121,0.004916420845624385,0.011799410029498525,0.28269419862340217,8940,0.028515240904621434,0.02704031465093412,0.0,0.004424778761061947,0.0009832841691248771,0.0
16,5,19,0.024520255863539446,0.02771855010660981,0.006396588486140725,0.12473347547974413,0.039445628997867806,0.1908315565031983,0.0255863539445629,2,0.09701492537313433,0.010660980810234541,0.005330490405117271,0.007462686567164179,0.3411513859275053,4396,0.023454157782515993,0.005330490405117271,0.0,0.0,0.0,0.0
9,13,27,0.05053449951409135,0.011661807580174927,0.01749271137026239,0.11467444120505345,0.03498542274052478,0.19047619047619047,0.015549076773566569,2,0.10689990281827016,0.010689990281827016,0.0,0.010689990281827016,0.21671525753158405,4689,0.015549076773566569,0.021379980563654033,0.0,0.0,0.0,0.0
2,14,23,0.031395348837209305,0.020930232558139535,0.029069767441860465,0.11162790697674418,0.026744186046511628,0.1883720930232558,0.02441860465116279,2,0.09883720930232558,0.010465116279069767,0.004651162790697674,0.004651162790697674,0.21046511627906977,4163,0.020930232558139535,0.01744186046511628,0.0,0.0,0.0,0.0
8,9,23,0.019487179487179488,0.017435897435897435,0.014358974358974359,0.09641025641025641,0.05333333333333334,0.17846153846153845,0.043076923076923075,2,0.10051282051282051,0.011282051282051283,0.0010256410256410256,0.018461538461538463,0.27282051282051284,4313,0.02358974358974359,0.02666666666666667,0.0,0.003076923076923077,0.0,0.0
9,13,33,0.0223463687150838,0.009931719428926133,0.01303538175046555,0.10117939168218498,0.0633147113594041,0.2011173184357542,0.0446927374301676,4,0.1042830540037244,0.019242706393544383,0.004345127250155183,0.02110490378646803,0.25884543761638734,7538,0.023587833643699565,0.022967101179391682,0.0012414649286157666,0.0012414649286157666,0.00186219739292365,0.0006207324643078833
12,17,20,0.034972677595628415,0.01639344262295082,0.012021857923497269,0.10819672131147541,0.04590163934426229,0.1923497267759563,0.0273224043715847,7,0.10491803278688525,0.007650273224043716,0.001092896174863388,0.015300546448087432,0.2087431693989071,3909,0.009836065573770493,0.024043715846994537,0.0,0.002185792349726776,0.0,0.0
11,18,19,0.034403669724770644,0.01834862385321101,0.005733944954128441,0.11238532110091744,0.047018348623853214,0.19036697247706422,0.017201834862385322,1,0.11353211009174312,0.017201834862385322,0.005733944954128441,0.008027522935779817,0.26146788990825687,3872,0.027522935779816515,0.02408256880733945,0.008027522935779817,0.0011467889908256881,0.0,0.0011467889908256881
7,4,26,0.03386454183266932,0.01593625498007968,0.01593625498007968,0.11553784860557768,0.04282868525896414,0.17828685258964144,0.030876494023904383,0,0.08964143426294821,0.008964143426294821,0.00298804780876494,0.0099601593625498,0.2968127490039841,4582,0.025896414342629483,0.025896414342629483,0.0,0.0,0.00199203187250996,0.0
4,4,9,0.002777777777777778,0.016666666666666666,0.011111111111111112,0.08611111111111111,0.044444444444444446,0.20833333333333334,0.030555555555555555,2,0.09444444444444444,0.011111111111111112,0.0,0.022222222222222223,0.2638888888888889,1602,0.019444444444444445,0.03333333333333333,0.0,0.0,0.005555555555555556,0.0
6,19,16,0.03732162458836443,0.010976948408342482,0.005488474204171241,0.1163556531284303,0.026344676180021953,0.18221734357848518,0.031833150384193196,0,0.09769484083424808,0.008781558726673985,0.003293084522502744,0.012074643249176729,0.21734357848518113,3670,0.014270032930845226,0.015367727771679473,0.0010976948408342481,0.0021953896816684962,0.0010976948408342481,0.0
11,12,26,0.024280575539568347,0.01618705035971223,0.006294964028776978,0.10701438848920863,0.053057553956834536,0.17805755395683454,0.02068345323741007,4,0.10071942446043165,0.015287769784172662,0.0,0.007194244604316547,0.2715827338129496,4969,0.019784172661870502,0.02787769784172662,0.0008992805755395684,0.00539568345323741,0.0,0.0
8,15,19,0.01726263871763255,0.036991368680641186,0.012330456226880395,0.1060419235511714,0.040690505548705305,0.1935881627620222,0.029593094944512947,3,0.10727496917385944,0.012330456226880395,0.0036991368680641184,0.013563501849568433,0.22318125770653513,3648,0.02342786683107275,0.029593094944512947,0.002466091245376079,0.0036991368680641184,0.0,0.0012330456226880395
13,12,25,0.055507372072853424,0.006938421509106678,0.007805724197745013,0.0797918473547268,0.05030355594102342,0.18907198612315698,0.033824804856895055,7,0.09887250650477017,0.006938421509106678,0.0008673026886383347,0.019080659150043366,0.29228100607111884,4893,0.02168256721595837,0.015611448395490026,0.0017346053772766695,0.0017346053772766695,0.0026019080659150044,0.0017346053772766695
9,15,21,0.012376237623762377,0.023514851485148515,0.009900990099009901,0.10767326732673267,0.04207920792079208,0.20544554455445543,0.02599009900990099,3,0.12128712871287128,0.008663366336633664,0.0012376237623762376,0.01485148514851485,0.2747524752475248,3440,0.012376237623762377,0.024752475247524754,0.0,0.0012376237623762376,0.0012376237623762376,0.0
25,35,47,0.04081632653061224,0.023513753327417924,0.008873114463176575,0.10780834072759539,0.041259982253771074,0.18322981366459629,0.03593611357586513,8,0.10780834072759539,0.011091393078970719,0.0022182786157941437,0.016415261756876662,0.24933451641526175,10154,0.023957409050576754,0.023513753327417924,0.00044365572315882877,0.0008873114463176575,0.0022182786157941437,0.001774622892635315
17,24,17,0.039486673247778874,0.007897334649555774,0.0029615004935834156,0.13524185587364265,0.024679170779861797,0.1510365251727542,0.0315893385982231,1,0.10858835143139191,0.008884501480750246,0.0019743336623889436,0.019743336623889437,0.22013820335636722,4066,0.02566633761105627,0.01678183613030602,0.0,0.0,0.0,0.0
30,38,63,0.013741656851197487,0.007067137809187279,0.009815469179426776,0.08833922261484099,0.058107577542206516,0.2222222222222222,0.03729878288182175,3,0.10365135453474676,0.012956419316843345,0.007067137809187279,0.010208087946603848,0.2654102866117,11617,0.023164507263447192,0.023164507263447192,0.0,0.001177856301531213,0.002355712603062426,0.0015704750687082843
15,7,17,0.004048582995951417,0.009446693657219974,0.03643724696356275,0.08906882591093117,0.03913630229419703,0.19433198380566802,0.02834008097165992,4,0.09041835357624832,0.016194331983805668,0.002699055330634278,0.009446693657219974,0.2874493927125506,3385,0.021592442645074223,0.020242914979757085,0.0,0.0,0.0,0.001349527665317139
19,17,13,0.024721878862793572,0.003708281829419036,0.004944375772558714,0.1100123609394314,0.0519159456118665,0.15203955500618047,0.07292954264524104,0,0.11866501854140915,0.014833127317676144,0.004944375772558714,0.04449938195302843,0.26823238566131025,3266,0.05315203955500618,0.006180469715698393,0.0,0.0,0.0,0.0
22,20,34,0.020859671302149177,0.01643489254108723,0.007585335018963337,0.09039190897597978,0.04361567635903919,0.20353982300884957,0.02781289506953224,7,0.08786346396965866,0.01643489254108723,0.0018963337547408343,0.012642225031605562,0.2806573957016435,7125,0.019595448798988623,0.011378002528445006,0.0012642225031605564,0.0,0.0006321112515802782,0.0
11,14,20,0.02026221692491061,0.013110846245530394,0.026221692491060787,0.12157330154946365,0.03933253873659118,0.20023837902264602,0.027413587604290822,5,0.10846245530393325,0.02026221692491061,0.004767580452920143,0.010727056019070322,0.25029797377830754,3641,0.03098927294398093,0.015494636471990465,0.0,0.0011918951132300357,0.0,0.0
30,36,35,0.027941966684578184,0.006985491671144546,0.017195056421278884,0.10102095647501344,0.05158516926383665,0.2106394411606663,0.024717893605588393,1,0.12144008597528211,0.02095647501343364,0.0016120365394948952,0.010746910263299301,0.2681354110693176,8508,0.043524986566362174,0.026329930145083287,0.0037614185921547557,0.0010746910263299302,0.0,0.0005373455131649651
70,61,43,0.015558148580318941,0.022170361726954493,0.010501750291715286,0.10151691948658109,0.049008168028004666,0.17386231038506417,0.038895371450797356,41,0.11201866977829639,0.010890704006223259,0.0015558148580318942,0.019058732010890703,0.2893815635939323,11222,0.029171528588098017,0.020614546868922598,0.00038895371450797355,0.0015558148580318942,0.0015558148580318942,0.0007779074290159471
7,10,19,0.030112923462986198,0.01631116687578419,0.020075282308657464,0.0903387703889586,0.033877038895859475,0.20075282308657466,0.020075282308657464,1,0.09912170639899624,0.0037641154328732747,0.0012547051442910915,0.005018820577164366,0.24466750313676286,3681,0.015056461731493099,0.02132998745294856,0.0012547051442910915,0.0,0.0,0.0
24,35,25,0.036684782608695655,0.012228260869565218,0.014945652173913044,0.11209239130434782,0.04483695652173913,0.18478260869565216,0.03192934782608696,2,0.11956521739130435,0.007472826086956522,0.004755434782608696,0.009510869565217392,0.25203804347826086,6230,0.014945652173913044,0.02377717391304348,0.0,0.0033967391304347825,0.002717391304347826,0.0
29,22,19,0.01729106628242075,0.026897214217098942,0.01825168107588857,0.09798270893371758,0.06147934678194044,0.13160422670509125,0.04610951008645533,6,0.12487992315081652,0.007684918347742555,0.005763688760806916,0.020172910662824207,0.297790585975024,4251,0.03073967339097022,0.022094140249759846,0.002881844380403458,0.004803073967339097,0.0019212295869356388,0.0
25,15,20,0.02835538752362949,0.024574669187145556,0.012287334593572778,0.11153119092627599,0.043478260869565216,0.1833648393194707,0.02835538752362949,1,0.11058601134215501,0.010396975425330813,0.003780718336483932,0.007561436672967864,0.29206049149338376,4596,0.0330812854442344,0.015122873345935728,0.0,0.003780718336483932,0.000945179584120983,0.000945179584120983
23,20,30,0.027126099706744868,0.011730205278592375,0.005131964809384164,0.10043988269794721,0.04838709677419355,0.17888563049853373,0.036656891495601175,4,0.0967741935483871,0.004398826979472141,0.0007331378299120235,0.01906158357771261,0.25146627565982405,5989,0.028592375366568914,0.02126099706744868,0.0,0.002932551319648094,0.0,0.0007331378299120235
10,4,20,0.04895104895104895,0.025174825174825177,0.022377622377622378,0.1034965034965035,0.044755244755244755,0.18601398601398603,0.02097902097902098,0,0.0993006993006993,0.012587412587412588,0.005594405594405594,0.012587412587412588,0.2783216783216783,3299,0.025174825174825177,0.011188811188811189,0.0013986013986013986,0.002797202797202797,0.0013986013986013986,0.0013986013986013986
17,22,28,0.03870967741935484,0.021505376344086023,0.021505376344086023,0.12544802867383512,0.02939068100358423,0.15340501792114694,0.026523297491039426,3,0.11254480286738351,0.010752688172043012,0.0035842293906810036,0.007168458781362007,0.26523297491039427,5970,0.01935483870967742,0.022939068100358423,0.0014336917562724014,0.0,0.0014336917562724014,0.0007168458781362007
13,15,20,0.0400890868596882,0.0200445434298441,0.01670378619153675,0.09799554565701558,0.021158129175946547,0.20378619153674832,0.042316258351893093,6,0.10022271714922049,0.011135857461024499,0.004454342984409799,0.011135857461024499,0.23608017817371937,3974,0.0200445434298441,0.028953229398663696,0.0,0.0,0.0,0.0
14,13,30,0.054599850411368736,0.013462976813762155,0.035153328347045626,0.09349289454001496,0.013462976813762155,0.16230366492146597,0.02468212415856395,0,0.09573672400897532,0.0074794315632011965,0.0,0.009723261032161555,0.2715033657442034,5563,0.011219147344801795,0.018698578908002993,0.0014958863126402393,0.0,0.0,0.0
20,20,17,0.028792912513842746,0.007751937984496124,0.007751937984496124,0.11406423034330011,0.05647840531561462,0.1893687707641196,0.03433001107419712,2,0.1539313399778516,0.018826135105204873,0.0022148394241417496,0.01107419712070875,0.26245847176079734,3855,0.02768549280177187,0.014396456256921373,0.0011074197120708748,0.0011074197120708748,0.0,0.0
13,19,18,0.03314917127071823,0.020994475138121547,0.009944751381215469,0.13259668508287292,0.014364640883977901,0.15138121546961325,0.02983425414364641,1,0.11602209944751381,0.0055248618784530384,0.0,0.012154696132596685,0.261878453038674,3825,0.013259668508287293,0.017679558011049725,0.0,0.0033149171270718232,0.0022099447513812156,0.0
5,15,13,0.025602409638554216,0.01355421686746988,0.006024096385542169,0.10993975903614457,0.04969879518072289,0.16716867469879518,0.05421686746987952,3,0.10542168674698796,0.018072289156626505,0.0015060240963855422,0.01355421686746988,0.2469879518072289,2959,0.03765060240963856,0.022590361445783132,0.0015060240963855422,0.0,0.0015060240963855422,0.0
3,4,26,0.05656350053361793,0.022411953041622197,0.016008537886873,0.09071504802561366,0.051227321237993596,0.16862326574172892,0.021344717182497332,1,0.0864461045891142,0.0096051227321238,0.0,0.014941302027748132,0.2753468516542156,4313,0.016008537886873,0.032017075773746,0.0,0.0010672358591248667,0.0032017075773745998,0.0
4,6,15,0.054009819967266774,0.01800327332242226,0.0032733224222585926,0.10801963993453355,0.03927986906710311,0.16530278232405893,0.04746317512274959,0,0.09492635024549918,0.008183306055646482,0.0,0.009819967266775777,0.2700490998363339,2633,0.008183306055646482,0.02127659574468085,0.01309328968903437,0.0,0.0,0.0
2,4,11,0.029484029484029485,0.019656019656019656,0.06142506142506143,0.10073710073710074,0.036855036855036855,0.20884520884520885,0.0171990171990172,0,0.10319410319410319,0.0171990171990172,0.0,0.004914004914004914,0.25307125307125306,1768,0.02457002457002457,0.03931203931203931,0.009828009828009828,0.0,0.0,0.0
29,27,12,0.02034587995930824,0.014242115971515769,0.015259409969481181,0.10986775178026449,0.04374364191251272,0.1688708036622584,0.03763987792472025,1,0.12919633774160733,0.008138351983723296,0.004069175991861648,0.011190233977619531,0.31841302136317395,4004,0.022380467955239063,0.013224821973550356,0.0,0.0,0.0,0.0
9,26,27,0.0144,0.0256,0.0104,0.0976,0.0424,0.1864,0.0432,1,0.1104,0.0072,0.0008,0.0232,0.2072,5408,0.0312,0.0168,0.0,0.0016,0.0,0.0
30,21,43,0.03858875413450937,0.010474090407938258,0.015986769570011026,0.13175303197353913,0.022050716648291068,0.16538037486218302,0.03031973539140022,3,0.10584343991179714,0.023704520396912898,0.0011025358324145535,0.007166482910694598,0.2513781697905182,7983,0.025358324145534728,0.021499448732083794,0.0,0.0016538037486218302,0.0027563395810363835,0.0005512679162072767
14,20,55,0.029345372460496615,0.0036117381489841984,0.01851015801354402,0.11376975169300226,0.03837471783295711,0.2,0.02799097065462754,2,0.10564334085778782,0.007223476297968397,0.002257336343115124,0.01309255079006772,0.23205417607223477,10511,0.020316027088036117,0.02528216704288939,0.0009029345372460496,0.0009029345372460496,0.0,0.0
17,10,18,0.032563025210084036,0.007352941176470588,0.02100840336134454,0.10609243697478991,0.04726890756302521,0.2027310924369748,0.029411764705882353,2,0.08298319327731092,0.014705882352941176,0.0021008403361344537,0.02100840336134454,0.2930672268907563,4328,0.026260504201680673,0.02415966386554622,0.0,0.0010504201680672268,0.0031512605042016808,0.0
6,8,19,0.0390625,0.01953125,0.018229166666666668,0.12369791666666667,0.029947916666666668,0.16015625,0.020833333333333332,1,0.06901041666666667,0.018229166666666668,0.0013020833333333333,0.009114583333333334,0.2708333333333333,3765,0.015625,0.032552083333333336,0.0013020833333333333,0.0,0.0013020833333333333,0.0013020833333333333
23,24,47,0.02784014369106421,0.01796138302649304,0.01571621014818141,0.0983385720700494,0.047597665020206556,0.20161652447238437,0.02784014369106421,7,0.08217332734620565,0.012572968118545127,0.002694207453973956,0.01706331387516839,0.2617871576111361,10325,0.025594970812752582,0.02828917826672654,0.003143242029636282,0.000898069151324652,0.000898069151324652,0.000898069151324652
8,3,8,0.031073446327683617,0.02824858757062147,0.014124293785310734,0.08192090395480225,0.031073446327683617,0.1864406779661017,0.022598870056497175,0,0.0903954802259887,0.005649717514124294,0.0,0.005649717514124294,0.2994350282485876,1508,0.014124293785310734,0.022598870056497175,0.0,0.0,0.0,0.0
18,31,52,0.02264325323475046,0.015249537892791128,0.028188539741219962,0.09473197781885398,0.029574861367837338,0.17652495378927913,0.018946395563770795,0,0.09242144177449169,0.014787430683918669,0.0009242144177449168,0.005545286506469501,0.2874306839186691,9601,0.010628465804066543,0.015249537892791128,0.0,0.0,0.0009242144177449168,0.0004621072088724584
194,78,47,0.044717719396310786,0.006987143655673561,0.01509223029625489,0.11710452766908888,0.025992174399105644,0.1461710452766909,0.038848518725545,3,0.13331470095025152,0.0092230296254891,0.0030743432084963667,0.009502515371716043,0.2800447177193963,13882,0.022917831190609278,0.01509223029625489,0.0005589714924538849,0.0008384572386808273,0.001397428731134712,0.0005589714924538849
8,27,29,0.03289473684210526,0.03654970760233918,0.011695906432748537,0.08625730994152046,0.03070175438596491,0.17470760233918128,0.021929824561403508,1,0.09649122807017543,0.011695906432748537,0.0007309941520467836,0.008771929824561403,0.25584795321637427,6554,0.010964912280701754,0.027777777777777776,0.0007309941520467836,0.0,0.0014619883040935672,0.0
7,19,31,0.03546099290780142,0.009219858156028368,0.01702127659574468,0.1198581560283688,0.03900709219858156,0.19787234042553192,0.03333333333333333,1,0.10638297872340426,0.009219858156028368,0.005673758865248227,0.011347517730496455,0.24822695035460993,6828,0.024822695035460994,0.02553191489361702,0.0,0.0,0.0028368794326241137,0.0014184397163120568
3,7,24,0.03793103448275862,0.03333333333333333,0.03103448275862069,0.11264367816091954,0.05057471264367816,0.1735632183908046,0.013793103448275862,6,0.10229885057471265,0.01264367816091954,0.005747126436781609,0.005747126436781609,0.32413793103448274,3959,0.01839080459770115,0.017241379310344827,0.0,0.0034482758620689655,0.0022988505747126436,0.0
6,5,22,0.059508408796895215,0.01034928848641656,0.02069857697283312,0.1371280724450194,0.018111254851228976,0.15135834411384216,0.02328589909443726,1,0.10090556274256145,0.007761966364812419,0.00129366106080207,0.01034928848641656,0.24320827943078913,3355,0.02069857697283312,0.02328589909443726,0.0,0.00129366106080207,0.0,0.00129366106080207
10,15,28,0.03926282051282051,0.038461538461538464,0.019230769230769232,0.08092948717948718,0.028846153846153848,0.17868589743589744,0.01842948717948718,2,0.08653846153846154,0.004006410256410256,0.0,0.005608974358974359,0.2724358974358974,5448,0.019230769230769232,0.020833333333333332,0.0008012820512820513,0.0008012820512820513,0.0,0.0
11,26,46,0.011072261072261072,0.034382284382284384,0.012237762237762238,0.10081585081585082,0.03205128205128205,0.20163170163170163,0.030303030303030304,5,0.10547785547785547,0.009324009324009324,0.0005827505827505828,0.011072261072261072,0.2127039627039627,7135,0.019230769230769232,0.038461538461538464,0.0005827505827505828,0.002331002331002331,0.002913752913752914,0.0005827505827505828
24,14,43,0.021092482422931314,0.04056246619794483,0.01352082206598161,0.08166576527852894,0.06814494321254733,0.17306652244456464,0.0319091400757166,54,0.0914007571660357,0.012439156300703082,0.0027041644131963224,0.011357490535424553,0.2952947539210384,8157,0.020010816657652784,0.010275824770146024,0.0005408328826392645,0.0,0.0027041644131963224,0.0005408328826392645
17,21,40,0.0066707095209217705,0.018192844147968467,0.013947847180109158,0.09702850212249849,0.04790782292298363,0.20012128562765313,0.030927835051546393,4,0.09096422073984232,0.01758641600970285,0.001212856276531231,0.01637355973317162,0.24439053972104305,7484,0.02425712553062462,0.021831412977562158,0.0,0.0018192844147968466,0.0,0.0
7,13,41,0.002544529262086514,0.03244274809160305,0.013994910941475827,0.09287531806615776,0.056615776081424936,0.21119592875318066,0.02480916030534351,11,0.08842239185750636,0.01272264631043257,0.0019083969465648854,0.020356234096692113,0.1984732824427481,7220,0.02099236641221374,0.027989821882951654,0.0006361323155216285,0.002544529262086514,0.0006361323155216285,0.0006361323155216285
15,17,14,0.019310344827586208,0.030344827586206897,0.012413793103448275,0.10482758620689656,0.034482758620689655,0.1986206896551724,0.038620689655172416,8,0.12275862068965518,0.015172413793103448,0.0,0.016551724137931035,0.22620689655172413,3087,0.015172413793103448,0.02482758620689655,0.0,0.002758620689655172,0.005517241379310344,0.0
24,34,46,0.03956148713060057,0.015252621544327931,0.01811248808388942,0.10867492850333652,0.04194470924690181,0.1920877025738799,0.03145853193517636,2,0.11868446139180172,0.009532888465204958,0.0023832221163012394,0.010009532888465206,0.25166825548141086,9458,0.01572926596758818,0.019542421353670163,0.0019065776930409914,0.0009532888465204957,0.00047664442326024784,0.0
13,21,27,0.01499531396438613,0.016869728209934397,0.020618556701030927,0.1162136832239925,0.04967197750702906,0.19962511715089035,0.04873477038425492,9,0.1246485473289597,0.02155576382380506,0.0009372071227741331,0.015932521087160263,0.2980318650421743,4941,0.030927835051546393,0.00937207122774133,0.0,0.0009372071227741331,0.0,0.0009372071227741331
10,12,5,0.048723897911832945,0.01160092807424594,0.02320185614849188,0.10440835266821345,0.02320185614849188,0.17633410672853828,0.037122969837587005,2,0.11136890951276102,0.01160092807424594,0.0,0.018561484918793503,0.2877030162412993,1851,0.02320185614849188,0.013921113689095127,0.002320185614849188,0.0,0.0,0.002320185614849188
4,20,51,0.02744912446758164,0.010884997633696167,0.008045433033601515,0.1282536677709418,0.05347846663511595,0.17415996213913867,0.028868906767628964,4,0.09607193563653574,0.015617605300520587,0.00709891150023663,0.011358258400378608,0.27401798390913396,10104,0.0326549929010885,0.04448651206814955,0.000473260766682442,0.0,0.001893043066729768,0.0
12,15,10,0.022530329289428077,0.022530329289428077,0.006932409012131715,0.10745233968804159,0.038128249566724434,0.15944540727902945,0.043327556325823226,0,0.12998266897746968,0.008665511265164644,0.0,0.02079722703639515,0.3362218370883882,2442,0.019064124783362217,0.01559792027729636,0.0,0.0,0.0,0.0017331022530329288
59,74,53,0.020125371164632134,0.02342461233916199,0.014516661167931376,0.10623556581986143,0.050478389970306826,0.18640712636093698,0.037611349389640385,34,0.11316397228637413,0.012207192345760474,0.00791817881887166,0.018805674694820192,0.25272187396898715,13817,0.023094688221709007,0.019135598812273176,0.0006598482349059716,0.001649620587264929,0.001979544704717915,0.0003299241174529858
11,30,25,0.002551020408163265,0.013605442176870748,0.002551020408163265,0.141156462585034,0.05952380952380952,0.2032312925170068,0.03316326530612245,3,0.11819727891156463,0.01445578231292517,0.0,0.016156462585034014,0.21173469387755103,5203,0.026360544217687076,0.017006802721088437,0.0017006802721088435,0.0,0.002551020408163265,0.0
29,24,43,0.03058252427184466,0.019417475728155338,0.01699029126213592,0.09514563106796116,0.0470873786407767,0.2004854368932039,0.021844660194174758,13,0.09174757281553399,0.007281553398058253,0.0024271844660194173,0.009223300970873786,0.27621359223300973,9443,0.02330097087378641,0.02330097087378641,0.0048543689320388345,0.002912621359223301,0.001941747572815534,0.000970873786407767
10,19,20,0.016042780748663103,0.009625668449197862,0.0106951871657754,0.09732620320855614,0.06844919786096257,0.19572192513368983,0.022459893048128343,9,0.10909090909090909,0.0042780748663101605,0.0010695187165775401,0.0053475935828877,0.30267379679144385,4298,0.023529411764705882,0.008556149732620321,0.0021390374331550803,0.0,0.012834224598930482,0.0
2,6,26,0.04317958783120707,0.012757605495583905,0.03434739941118744,0.1099116781157998,0.019627085377821395,0.1717369970559372,0.010794896957801767,0,0.08047105004906771,0.018645731108930325,0.001962708537782139,0.004906771344455349,0.23552502453385674,4708,0.016683022571148183,0.008832188420019628,0.0009813542688910696,0.0,0.001962708537782139,0.0
